                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        0	          3769173048.5896	                     7296	                     1500	                        1	                      410	                     1.00	                      600	                       27	                  1000.00	                    20.80	                    29.10	                 410.6820	                 1.459E-6	                5707.8658	                 410.6564	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    44.48	                        0	                      100	                       15	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173051.0174	                     7396	                     1600	                        1	                      411	                     1.00	                      600	                       27	                  1000.00	                    20.80	                    29.10	                 412.1390	                 1.459E-6	                5728.5074	                 412.1122	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                     8.40	                        0	                      100	                       16	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173053.4640	                     7496	                     1700	                        1	                      412	                     1.00	                      600	                       27	                  1000.00	                    20.70	                    29.20	                 413.2370	                 1.459E-6	                5744.0629	                 413.2040	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.33	                        0	                      100	                       17	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173055.8827	                     7596	                     1800	                        1	                      414	                     1.00	                      600	                       27	                  1000.00	                    20.70	                    29.20	                 414.0440	                 1.459E-6	                5755.4958	                 414.0229	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.07	                        0	                      100	                       18	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173058.3195	                     7696	                     1900	                        1	                      413	                     1.00	                      600	                       27	                  1000.00	                    20.70	                    29.30	                 414.6600	                 1.459E-6	                5764.2227	                 414.6370	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.48	                        0	                      100	                       19	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173060.7386	                     7796	                     2000	                        1	                      414	                     1.00	                      600	                       27	                  1000.00	                    20.50	                    29.30	                 415.1180	                 1.459E-6	                5770.7113	                 415.0977	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.53	                        0	                      100	                       20	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173063.1792	                     7896	                     2100	                        1	                      415	                     1.00	                      600	                       27	                  1000.00	                    20.50	                    29.30	                 415.4610	                 1.459E-6	                5775.5706	                 415.4431	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    31.80	                        0	                      100	                       21	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        0	          3769173065.6172	                     7996	                     2200	                        1	                      414	                     1.00	                      600	                       27	                  1000.00	                    20.50	                    29.30	                 415.7320	                 1.459E-6	                5779.4099	                 415.7022	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.60	                        0	                      100	                       22	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 2.699E-7	                        2
                        2	          3769173145.1993	                    85747	                    79951	                        2	                      415	                     1.00	                      600	                       27	                  1000.00	                    14.80	                    33.90	                 416.5000	                 2.347E-6	                5790.2903	                 416.4795	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.68	                    79951	                    77751	                        0	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.677E-7	                        2
                        0	          3769173157.6996	                    85847	                      100	                        2	                       89	                     1.00	                      600	                        8	                  1000.00	                    14.80	                    33.80	                  89.5276	                 2.347E-6	                1158.0223	                  89.5260	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                     8.67	                        0	                      100	                        1	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173160.1267	                    85947	                      200	                        2	                      221	                     1.00	                      600	                       15	                  1000.00	                    15.00	                    33.70	                 171.2870	                 2.347E-6	                2316.3202	                 171.2644	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    18.18	                        0	                      100	                        2	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173162.5614	                    86047	                      300	                        2	                      232	                     1.00	                      600	                       19	                  1000.00	                    15.00	                    33.50	                 232.5900	                 2.347E-6	                3184.8092	                 232.5682	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    25.06	                        0	                      100	                        3	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173164.9992	                    86147	                      400	                        2	                      278	                     1.00	                      600	                       21	                  1000.00	                    15.10	                    33.40	                 278.5760	                 2.347E-6	                3836.2999	                 278.5460	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    30.20	                        0	                      100	                        4	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173167.4384	                    86247	                      500	                        2	                      313	                     1.00	                      600	                       23	                  1000.00	                    15.30	                    33.20	                 313.0750	                 2.347E-6	                4325.0525	                 313.0294	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                     6.31	                        0	                      100	                        5	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173169.8851	                    86347	                      600	                        2	                      339	                     1.00	                      600	                       24	                  1000.00	                    15.40	                    33.10	                 338.9300	                 2.347E-6	                4691.3443	                 338.8919	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    34.36	                        0	                      100	                        6	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173172.3007	                    86447	                      700	                        2	                      357	                     1.00	                      600	                       25	                  1000.00	                    15.60	                    32.90	                 358.3180	                 2.347E-6	                4966.0170	                 358.2888	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    38.59	                        0	                      100	                        7	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173174.7347	                    86547	                      800	                        2	                      372	                     1.00	                      600	                       25	                  1000.00	                    15.70	                    32.70	                 372.8750	                 2.347E-6	                5172.2483	                 372.8365	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    40.78	                        0	                      100	                        8	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173177.1742	                    86647	                      900	                        2	                      383	                     1.00	                      600	                       26	                  1000.00	                    15.70	                    32.70	                 383.7760	                 2.347E-6	                5326.6844	                 383.7472	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    27.94	                        0	                      100	                        9	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173179.6170	                    86747	                     1000	                        2	                      391	                     1.00	                      600	                       26	                  1000.00	                    15.90	                    32.50	                 391.9700	                 2.347E-6	                5442.7700	                 391.9303	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                     9.95	                        0	                      100	                       10	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173182.0607	                    86847	                     1100	                        2	                      396	                     1.00	                      600	                       26	                  1000.00	                    16.00	                    32.40	                 398.0950	                 2.347E-6	                5529.5439	                 398.0676	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                     6.44	                        0	                      100	                       11	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173184.4770	                    86947	                     1200	                        2	                      402	                     1.00	                      600	                       26	                  1000.00	                    16.20	                    32.40	                 402.7040	                 2.347E-6	                5594.8403	                 402.6706	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    44.15	                        0	                      100	                       12	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173186.9130	                    87047	                     1300	                        2	                      405	                     1.00	                      600	                       26	                  1000.00	                    16.20	                    32.20	                 406.1570	                 2.347E-6	                5643.7594	                 406.1228	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    44.54	                        0	                      100	                       13	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173189.3479	                    87147	                     1400	                        2	                      407	                     1.00	                      600	                       27	                  1000.00	                    16.30	                    32.10	                 408.7470	                 2.347E-6	                5680.4524	                 408.7120	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    44.20	                        0	                      100	                       14	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173191.7656	                    87247	                     1500	                        2	                      410	                     1.00	                      600	                       27	                  1000.00	                    16.50	                    32.00	                 410.6880	                 2.347E-6	                5707.9508	                 410.6539	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    45.04	                        0	                      100	                       15	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
                        0	          3769173194.2025	                    87347	                     1600	                        2	                      411	                     1.00	                      600	                       27	                  1000.00	                    16.50	                    32.00	                 412.1460	                 2.347E-6	                5728.6065	                 412.1103	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6100	                 1.000E-5	                    26.10	                        0	                      100	                       16	                     5790	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 3.677E-7	                        2
