                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        0	          3769601806.5512	                     1005	                     1000	                        1	                      437	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.30	                 438.1560	                 7.058E-6	                6097.0942	                 438.1219	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    41.73	                        0	                      100	                       10	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601808.9891	                     1105	                     1100	                        1	                      444	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.40	                 445.0250	                 7.058E-6	                6194.4083	                 444.9932	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    42.12	                        0	                      100	                       11	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601811.4297	                     1205	                     1200	                        1	                      449	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.40	                 450.1720	                 7.058E-6	                6267.3267	                 450.1467	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    42.92	                        0	                      100	                       12	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601813.8680	                     1305	                     1300	                        1	                      454	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.40	                 454.0540	                 7.058E-6	                6322.3236	                 454.0119	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    43.30	                        0	                      100	                       13	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601816.2884	                     1405	                     1400	                        1	                      455	                     1.00	                      600	                       28	                   860.00	                    20.50	                    29.40	                 456.9480	                 7.058E-6	                6363.3233	                 456.9107	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    43.59	                        0	                      100	                       14	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601818.7241	                     1505	                     1500	                        1	                      458	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.40	                 459.1190	                 7.058E-6	                6394.0802	                 459.0848	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    43.81	                        0	                      100	                       15	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601821.1667	                     1605	                     1600	                        1	                      461	                     1.00	                      600	                       28	                   860.00	                    20.70	                    29.40	                 460.7540	                 7.058E-6	                6417.2435	                 460.7154	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    43.97	                        0	                      100	                       16	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601823.6075	                     1705	                     1700	                        1	                      461	                     1.00	                      600	                       28	                   860.00	                    20.50	                    29.50	                 461.9650	                 7.058E-6	                6434.3999	                 461.9384	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.08	                        0	                      100	                       17	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601826.0262	                     1805	                     1800	                        1	                      462	                     1.00	                      600	                       28	                   860.00	                    20.50	                    29.50	                 462.8860	                 7.058E-6	                6447.4479	                 462.8556	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.17	                        0	                      100	                       18	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601828.4644	                     1905	                     1900	                        1	                      463	                     1.00	                      600	                       28	                   860.00	                    20.50	                    29.50	                 463.5760	                 7.058E-6	                6457.2232	                 463.5435	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.25	                        0	                      100	                       19	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601830.8828	                     2005	                     2000	                        1	                      463	                     1.00	                      600	                       28	                   860.00	                    20.50	                    29.50	                 464.0970	                 7.058E-6	                6464.6043	                 464.0594	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.30	                        0	                      100	                       20	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601833.3236	                     2105	                     2100	                        1	                      464	                     1.00	                      600	                       28	                   860.00	                    20.40	                    29.50	                 464.4790	                 7.058E-6	                6470.0161	                 464.4464	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.33	                        0	                      100	                       21	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        0	          3769601835.7428	                     2205	                     2200	                        1	                      464	                     1.00	                      600	                       28	                   860.00	                    20.40	                    29.50	                 464.7680	                 7.058E-6	                6474.1105	                 464.7366	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.36	                        0	                      100	                       22	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.079E-6	                        2
                        2	          3769601884.7453	                    42765	                    42760	                        2	                      464	                     1.00	                      600	                       28	                   860.00	                    16.50	                    32.80	                 465.6490	                 7.762E-6	                6486.5917	                 465.6072	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    44.44	                    42760	                    40560	                        0	                     6486	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 1.174E-6	                        2
                        0	          3769601897.2351	                    42865	                      100	                        2	                       99	                     1.00	                      600	                        9	                   860.00	                    16.20	                    33.00	                  99.3638	                 7.762E-6	                1297.3732	                  99.3516	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                     8.85	                        0	                      100	                        1	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601899.6747	                    42965	                      200	                        2	                      287	                     1.00	                      600	                       16	                   860.00	                    16.20	                    32.80	                 190.9460	                 7.762E-6	                2594.8323	                 190.9331	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    17.66	                        0	                      100	                        2	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601902.1122	                    43065	                      300	                        2	                      260	                     1.00	                      600	                       20	                   860.00	                    16.30	                    32.70	                 259.6430	                 7.762E-6	                3568.0732	                 259.6193	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    24.32	                        0	                      100	                        3	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601904.5347	                    43165	                      400	                        2	                      310	                     1.00	                      600	                       23	                   860.00	                    16.50	                    32.60	                 311.1730	                 7.762E-6	                4298.1066	                 311.1339	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    29.32	                        0	                      100	                        4	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601906.9727	                    43265	                      500	                        2	                      349	                     1.00	                      600	                       24	                   860.00	                    16.50	                    32.40	                 349.7920	                 7.762E-6	                4845.2279	                 349.7699	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    33.10	                        0	                      100	                        5	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601909.4069	                    43365	                      600	                        2	                      378	                     1.00	                      600	                       25	                   860.00	                    16.60	                    32.30	                 378.7840	                 7.762E-6	                5255.9620	                 378.7469	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    35.92	                        0	                      100	                        6	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        0	          3769601911.8388	                    43465	                      700	                        2	                      399	                     1.00	                      600	                       26	                   860.00	                    16.80	                    32.20	                 400.5110	                 7.762E-6	                5563.7717	                 400.4796	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    38.06	                        0	                      100	                        7	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.174E-6	                        2
                        2	          3769601914.2791	                    43466	                      701	                        3	                      416	                     1.00	                      600	                       27	                   860.00	                    16.90	                    32.00	                 416.8110	                 8.757E-6	                5794.6963	                 416.7792	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                     2.48	                      701	                        1	                        0	                     6487	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601926.7703	                    43566	                      100	                        3	                       99	                     1.00	                      600	                        9	                   860.00	                    17.40	                    31.60	                  99.3818	                 8.757E-6	                1297.6283	                  99.3657	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                     8.85	                        0	                      100	                        1	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601929.1973	                    43666	                      200	                        3	                      287	                     1.00	                      600	                       16	                   860.00	                    17.50	                    31.40	                 190.7180	                 8.757E-6	                2591.6022	                 190.6967	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    17.64	                        0	                      100	                        2	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601931.6169	                    43766	                      300	                        3	                      258	                     1.00	                      600	                       20	                   860.00	                    17.50	                    31.40	                 259.2210	                 8.757E-6	                3562.0947	                 259.1949	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    24.28	                        0	                      100	                        3	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601934.0551	                    43866	                      400	                        3	                      310	                     1.00	                      600	                       23	                   860.00	                    17.70	                    31.30	                 310.5970	                 8.757E-6	                4289.9463	                 310.5686	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    29.27	                        0	                      100	                        4	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601936.4685	                    43966	                      500	                        3	                      349	                     1.00	                      600	                       24	                   860.00	                    17.80	                    31.20	                 349.1220	                 8.757E-6	                4835.7359	                 349.0988	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    32.93	                        0	                      100	                        5	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601938.9016	                    44066	                      600	                        3	                      376	                     1.00	                      600	                       25	                   860.00	                    17.80	                    31.20	                 378.0350	                 8.757E-6	                5245.3508	                 377.9965	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    35.85	                        0	                      100	                        6	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601941.3107	                    44166	                      700	                        3	                      399	                     1.00	                      600	                       26	                   860.00	                    18.00	                    31.00	                 399.7030	                 8.757E-6	                5552.3246	                 399.6698	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    37.97	                        0	                      100	                        7	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
                        0	          3769601943.7495	                    44266	                      800	                        3	                      415	                     1.00	                      600	                       27	                   860.00	                    18.00	                    31.00	                 415.9670	                 8.757E-6	                5782.7392	                 415.9248	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     6900	                 1.000E-5	                    39.57	                        0	                      100	                        8	                     6473	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        2	                 1.274E-6	                        2
