V(1) [kV]	V(2) [kV]	V(3) [kV]	I(1) [mA]	I(2) [mA]	I(3) [mA]	MeanV [kV]	MeanI[mA]	SetV [kV]
0.0025096	0.0016666	0.0019661	-0.0004080	-0.0004065	-0.0004057	0.0020474	-0.0004067	0.0000000	3781679073.7095218
-0.0000610	-0.0000582	-0.0006877	-0.0004046	-0.0004038	-0.0004038	-0.0002690	-0.0004041	0.1000000	3781679075.8032737
