                     Mode	            TimeStamp [s]	              All #pulses	                  #Pulses	                      #BD	         PS  Vin Marx [V]	        Pulse length [us]	               Delay [ns]	            Cur Level [A]	           Frequency [Hz]	      Temp. Charge switch	       Temp. Pulse switch	                FUG M [V]	                      BDR	       Output voltage [V]	                FUG P [V]	           Stop condition	                 Gap [um]	      MaxPulses per Cycle	              Safe pulses	    Gain Voltage at 0 [V]	   Gain after Timeout [V]	    Conditioning Goal [V]	                  Max BDR	               Cur M [mA]	         Pulses before BD	               PulsesMarx	                        S	             Target V [V]	                 Polarity	                Generator	          Temperature [K]	           CG Step Up [V]	         CG Step Down [V]	          Min Cycles @ GC	    Min Cycles Since Decr	          Max BDR to Incr	          Min BDR to Decr	          Pulse Window GC	              Cycles @ CG	        Cycles Since Decr	                   BDR GC	        Conditioning Mode
                        2	          3770037047.4547	                        1	                        1	                        1	                      493	                     1.00	                      600	                       29	                   760.00	                    24.70	                    26.60	                 494.8450	                 5.187E-6	                6900.2159	                 494.8298	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     3.04	                        1	                        1	                        0	                     6900	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        0	                 3.799E-6	                        2
                        0	          3770037059.9667	                      101	                      100	                        1	                      105	                     1.00	                      600	                       10	                   760.00	                    24.10	                    27.00	                 105.2090	                 5.187E-6	                1380.1831	                 105.1961	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.34	                        0	                      100	                        1	                     6886	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.799E-6	                        2
                        0	          3770037062.4085	                      201	                      200	                        1	                      202	                     1.00	                      600	                       17	                   760.00	                    24.10	                    27.00	                 202.3860	                 5.187E-6	                2756.9045	                 202.3574	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.67	                        0	                      100	                        2	                     6886	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.799E-6	                        2
                        0	          3770037064.8456	                      301	                      300	                        1	                      275	                     1.00	                      600	                       21	                   760.00	                    24.10	                    27.00	                 275.2420	                 5.187E-6	                3789.0666	                 275.2285	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    22.97	                        0	                      100	                        3	                     6886	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.799E-6	                        2
                        2	          3770037067.2850	                      305	                      304	                        2	                      330	                     1.00	                      600	                       23	                   760.00	                    24.00	                    27.10	                 329.8950	                 6.185E-6	                4563.3440	                 329.8817	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     1.66	                      304	                        4	                        0	                     6886	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.899E-6	                        2
                        0	          3770037079.7913	                      405	                      100	                        2	                      104	                     1.00	                      600	                       10	                   760.00	                    23.50	                    27.40	                 105.0200	                 6.185E-6	                1377.5055	                 104.9984	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.32	                        0	                      100	                        1	                     6872	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.899E-6	                        2
                        0	          3770037082.2309	                      505	                      200	                        2	                      202	                     1.00	                      600	                       17	                   760.00	                    23.50	                    27.50	                 201.9780	                 6.185E-6	                2751.1243	                 201.9622	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.63	                        0	                      100	                        2	                     6872	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.899E-6	                        2
                        0	          3770037084.6703	                      605	                      300	                        2	                      274	                     1.00	                      600	                       21	                   760.00	                    23.40	                    27.50	                 274.7040	                 6.185E-6	                3781.4447	                 274.6850	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    22.92	                        0	                      100	                        3	                     6872	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.899E-6	                        2
                        2	          3770037087.0878	                      622	                      317	                        3	                      328	                     1.00	                      600	                       23	                   760.00	                    23.40	                    27.60	                 329.2420	                 7.183E-6	                4554.0929	                 329.2271	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     1.75	                      317	                       17	                        0	                     6872	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.998E-6	                        2
                        0	          3770037099.5929	                      722	                      100	                        3	                      104	                     1.00	                      600	                       10	                   770.00	                    23.10	                    27.80	                 104.8270	                 7.183E-6	                1374.7712	                 104.8008	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.41	                        0	                      100	                        1	                     6858	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.998E-6	                        2
                        0	          3770037102.0345	                      822	                      200	                        3	                      202	                     1.00	                      600	                       17	                   770.00	                    23.10	                    27.80	                 201.5790	                 7.183E-6	                2745.4716	                 201.5669	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.81	                        0	                      100	                        2	                     6858	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.998E-6	                        2
                        0	          3770037104.4578	                      922	                      300	                        3	                      273	                     1.00	                      600	                       21	                   770.00	                    22.90	                    27.90	                 274.1670	                 7.183E-6	                3773.8369	                 274.1415	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.16	                        0	                      100	                        3	                     6858	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.998E-6	                        2
                        0	          3770037106.8933	                     1022	                      400	                        3	                      328	                     1.00	                      600	                       23	                   770.00	                    22.90	                    27.90	                 328.5860	                 7.183E-6	                4544.7992	                 328.5724	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    27.94	                        0	                      100	                        4	                     6858	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 3.998E-6	                        2
                        2	          3770037109.3287	                     1023	                      401	                        4	                      369	                     1.00	                      600	                       25	                   770.00	                    22.90	                    28.00	                 369.4220	                 8.180E-6	                5123.3291	                 369.3956	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     1.97	                      401	                        1	                        0	                     6858	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        0	          3770037121.8342	                     1123	                      100	                        4	                      104	                     1.00	                      600	                       10	                   770.00	                    22.60	                    28.10	                 104.6150	                 8.180E-6	                1371.7678	                 104.6032	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.40	                        0	                      100	                        1	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        0	          3770037124.2724	                     1223	                      200	                        4	                      200	                     1.00	                      600	                       17	                   770.00	                    22.50	                    28.10	                 201.1970	                 8.180E-6	                2740.0598	                 201.1716	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.78	                        0	                      100	                        2	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        0	          3770037126.6957	                     1323	                      300	                        4	                      273	                     1.00	                      600	                       21	                   770.00	                    22.50	                    28.10	                 273.6300	                 8.180E-6	                3766.2292	                 273.5979	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.12	                        0	                      100	                        3	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        0	          3770037129.1335	                     1423	                      400	                        4	                      327	                     1.00	                      600	                       23	                   770.00	                    22.50	                    28.20	                 327.9380	                 8.180E-6	                4535.6189	                 327.9177	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    27.89	                        0	                      100	                        4	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        0	          3770037131.5484	                     1523	                      500	                        4	                      367	                     1.00	                      600	                       25	                   770.00	                    22.50	                    28.20	                 368.6750	                 8.180E-6	                5112.7462	                 368.6575	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    31.50	                        0	                      100	                        5	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.098E-6	                        2
                        2	          3770037133.9827	                     1525	                      502	                        5	                      399	                     1.00	                      600	                       26	                   770.00	                    22.30	                    28.30	                 399.2320	                 9.176E-6	                5545.6519	                 399.2124	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     2.25	                      502	                        2	                        0	                     6844	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        0	          3770037146.4820	                     1625	                      100	                        5	                      104	                     1.00	                      600	                       10	                   770.00	                    22.20	                    28.40	                 104.4250	                 9.176E-6	                1369.0760	                 104.4055	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.38	                        0	                      100	                        1	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        0	          3770037148.9209	                     1725	                      200	                        5	                      201	                     1.00	                      600	                       17	                   770.00	                    22.20	                    28.40	                 200.7910	                 9.176E-6	                2734.3079	                 200.7763	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.75	                        0	                      100	                        2	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        0	          3770037151.3405	                     1825	                      300	                        5	                      272	                     1.00	                      600	                       21	                   770.00	                    22.20	                    28.40	                 273.0770	                 9.176E-6	                3758.3947	                 273.0544	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.07	                        0	                      100	                        3	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        0	          3770037153.7764	                     1925	                      400	                        5	                      327	                     1.00	                      600	                       23	                   770.00	                    22.20	                    28.40	                 327.2860	                 9.176E-6	                4526.3819	                 327.2630	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    27.84	                        0	                      100	                        4	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        0	          3770037156.1928	                     2025	                      500	                        5	                      367	                     1.00	                      600	                       25	                   770.00	                    22.00	                    28.40	                 367.9500	                 9.176E-6	                5102.4750	                 367.9194	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    31.44	                        0	                      100	                        5	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.198E-6	                        2
                        2	          3770037158.6285	                     2028	                      503	                        6	                      398	                     1.00	                      600	                       26	                   770.00	                    22.00	                    28.50	                 398.4290	                 1.017E-5	                5534.2757	                 398.4118	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     2.30	                      503	                        3	                        0	                     6830	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.298E-6	                        2
                        0	          3770037171.1330	                     2128	                      100	                        6	                      103	                     1.00	                      600	                       10	                   770.00	                    21.90	                    28.60	                 104.2340	                 1.017E-5	                1366.3701	                 104.2079	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.36	                        0	                      100	                        1	                     6816	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.298E-6	                        2
                        0	          3770037173.5689	                     2228	                      200	                        6	                      200	                     1.00	                      600	                       17	                   770.00	                    21.90	                    28.60	                 200.4080	                 1.017E-5	                2728.8819	                 200.3810	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.71	                        0	                      100	                        2	                     6816	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.298E-6	                        2
                        0	          3770037176.0050	                     2328	                      300	                        6	                      272	                     1.00	                      600	                       21	                   770.00	                    21.90	                    28.70	                 272.5400	                 1.017E-5	                3750.7870	                 272.5109	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.03	                        0	                      100	                        3	                     6816	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.298E-6	                        2
                        2	          3770037178.4429	                     2336	                      308	                        7	                      326	                     1.00	                      600	                       23	                   770.00	                    21.90	                    28.70	                 326.6330	                 1.117E-5	                4517.1308	                 326.6083	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     1.53	                      308	                        8	                        0	                     6816	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        0	          3770037190.9382	                     2436	                      100	                        7	                      103	                     1.00	                      600	                       10	                   780.00	                    21.70	                    28.80	                 104.0260	                 1.117E-5	                1363.4233	                 104.0102	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.45	                        0	                      100	                        1	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        0	          3770037193.3738	                     2536	                      200	                        7	                      213	                     1.00	                      600	                       17	                   780.00	                    21.70	                    28.80	                 200.0070	                 1.117E-5	                2723.2009	                 199.9858	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.88	                        0	                      100	                        2	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        0	          3770037195.8104	                     2636	                      300	                        7	                      271	                     1.00	                      600	                       21	                   780.00	                    21.60	                    28.80	                 272.0010	                 1.117E-5	                3743.1509	                 271.9674	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.26	                        0	                      100	                        3	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        0	          3770037198.2287	                     2736	                      400	                        7	                      326	                     1.00	                      600	                       23	                   780.00	                    21.60	                    28.80	                 325.9830	                 1.117E-5	                4507.9221	                 325.9536	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    28.06	                        0	                      100	                        4	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        0	          3770037200.6646	                     2836	                      500	                        7	                      366	                     1.00	                      600	                       25	                   780.00	                    21.60	                    28.80	                 366.4730	                 1.117E-5	                5081.5501	                 366.4433	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    31.68	                        0	                      100	                        5	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.398E-6	                        2
                        2	          3770037203.0781	                     2858	                      522	                        8	                      396	                     1.00	                      600	                       26	                   780.00	                    21.60	                    28.80	                 396.8390	                 1.216E-5	                5511.7499	                 396.8106	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     2.29	                      522	                       22	                        0	                     6802	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.497E-6	                        2
                        0	          3770037215.5616	                     2958	                      100	                        8	                      103	                     1.00	                      600	                       10	                   780.00	                    21.40	                    28.80	                 103.8200	                 1.216E-5	                1360.5049	                 103.8126	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                     8.44	                        0	                      100	                        1	                     6788	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.497E-6	                        2
                        0	          3770037218.0054	                     3058	                      200	                        8	                      213	                     1.00	                      600	                       17	                   780.00	                    21.40	                    28.80	                 199.6030	                 1.216E-5	                2717.4773	                 199.5905	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    16.84	                        0	                      100	                        2	                     6788	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.497E-6	                        2
                        0	          3770037220.4290	                     3158	                      300	                        8	                      271	                     1.00	                      600	                       21	                   780.00	                    21.40	                    28.80	                 271.4460	                 1.216E-5	                3735.2881	                 271.4239	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    23.20	                        0	                      100	                        3	                     6788	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.497E-6	                        2
                        0	          3770037222.8473	                     3258	                      400	                        8	                      324	                     1.00	                      600	                       23	                   780.00	                    21.40	                    28.90	                 325.3330	                 1.216E-5	                4498.7135	                 325.2990	                        0	                       66	                   100000	                    20000	                      -14	                       14	                     7300	                 1.000E-5	                    28.00	                        0	                      100	                        4	                     6788	                        1	                        1	                    287.0	                      100	                      200	                      100	                       20	                 1.000E-6	                 2.000E-5	                 10000000	                        0	                        1	                 4.497E-6	                        2
